id,title,url,source_domain,crawl_time,action,category,content_type,audience,time_status,candidate_user_question,positive_evidence,negative_evidence,possible_duplicate,reason
PUBEXP000236,信息•资源•研究|第7讲：AI时代核心期刊投稿指南及学术规范-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1068/7937.htm,lib.tsinghua.edu.cn,2026-08-12T20:04:42+08:00,approve,图书馆服务,service_entry,清华学生,stable,清华图书馆参考咨询、当面咨询的电话、邮箱、服务时间和地点分别是什么？,正文明确给出可复用的图书馆咨询服务信息：智能问答咨询电话62782137，服务时间周一至周日8:00-22:00；邮箱ref-desk@tsinghua.edu.cn；当面咨询服务时间周一至周日8:00-22:00，地点北馆一层总服务台，联系电话010-62788937；并提到可联络学科馆员提供深度咨询服务。,标题为讲座条目，但正文未呈现讲座内容或活动回顾，主要是图书馆服务导航与联系方式；未见明显时效性强的活动安排。,False,正文包含清晰、稳定、可直接使用的图书馆咨询入口、联系方式、服务时间和地点，能直接回答学生办事问题，符合可复用知识条目标准。
PUBEXP000237,活动报名｜数字素养工作坊第5期：您的AI学术伙伴——图书馆AI工具实战指南-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1068/7831.htm,lib.tsinghua.edu.cn,2026-08-12T20:04:44+08:00,approve,图书馆服务,service_entry,清华学生,stable,清华图书馆有哪些咨询方式、服务时间和地点？,正文明确给出图书馆咨询入口：智能问答、咨询电话62782137（周一至周日8:00-22:00）、邮箱ref-desk@tsinghua.edu.cn、当面咨询（北馆一层总服务台，周一至周日8:00-22:00，电话010-62788937），并提到可联系学科馆员进行深度咨询。,页面标题是“活动报名｜数字素养工作坊第5期”，但正文未见具体工作坊报名流程、时间、地点或报名条件，主体更多是图书馆服务导航与联系方式，活动信息复用价值不足。,False,正文虽然没有展开活动内容，但清晰提供了图书馆面向学生可直接使用的咨询渠道、服务时间、地点和联系方式，属于可复用的校园服务入口，符合准入。
PUBEXP000238,活动报名｜数字素养工作坊第6期：AI+Python数据分析上手实战指南-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1068/7848.htm,lib.tsinghua.edu.cn,2026-08-12T20:04:45+08:00,approve,图书馆服务,resource_directory,在校学生及图书馆读者,stable,清华图书馆的咨询电话、服务时间和当面咨询地点是什么？,正文明确给出“咨询电话：62782137”“服务时间：周一至周日 8:00-22:00”“请发送邮件至 ref-desk@tsinghua.edu.cn”“当面咨询：服务地点：北馆一层总服务台，联系电话：010-62788937”，并提到可联系学科馆员提供咨询服务。,页面标题是“活动报名｜数字素养工作坊第6期：AI+Python数据分析上手实战指南”，但正文未见工作坊报名流程、时间、地点、资格或材料等具体活动信息，主体更像图书馆通用导航与咨询入口。,False,正文包含明确且可复用的图书馆咨询联系方式、服务时间和现场咨询地点，属于学生可直接使用的稳定服务入口；虽然标题像活动页，但正文未提供活动信息，不影响其作为图书馆服务资源条目的准入。
PUBEXP000239,信息•资源•研究|第18讲：利用图书馆资源提高外语能力和艺术修养-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1068/7678.htm,lib.tsinghua.edu.cn,2026-08-12T20:04:46+08:00,approve,图书馆服务,resource_directory,清华学生,stable,清华图书馆有哪些咨询方式、服务时间和地点？,正文明确给出智能问答、咨询电话62782137、服务时间周一至周日8:00-22:00、咨询邮箱ref-desk@tsinghua.edu.cn、当面咨询地点北馆一层总服务台及联系电话010-62788937，并提到可联系学科馆员提供深度咨询。,页面标题是讲座题目，正文主要是图书馆导航与咨询联系方式，未见具体讲座内容；存在较多栏目链接，但不影响其可复用的服务入口价值。,False,正文提供了明确、可复用的图书馆咨询入口、时间、地点和联系方式，能直接回答学生办事/求助问题，符合准入。
PUBEXP000240,水木开卷·从游悦读-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1422/8060.htm,lib.tsinghua.edu.cn,2026-08-12T20:04:52+08:00,approve,图书馆服务,service_entry,清华学生与图书馆读者,stable,清华图书馆有哪些咨询方式、咨询电话和服务时间？,正文给出可直接使用的咨询入口与联系方式：智能问答咨询电话62782137，服务时间周一至周日8:00-22:00；邮箱ref-desk@tsinghua.edu.cn；当面咨询地点为北馆一层总服务台，联系电话010-62788937，服务时间周一至周日8:00-22:00；并提示可联系学科馆员提供针对学科的深度咨询服务。,"页面标题偏活动/栏目化（“水木开卷·从游悦读”），正文前部有“读取内容中,请等待...”和导航栏，主体不是活动说明而是咨询信息；未见明显办事流程、材料或时限，但不影响其作为图书馆服务联系方式条目使用。",False,正文包含稳定、可复用的图书馆咨询渠道、电话、邮箱、地点和服务时间，学生可直接使用，符合校园服务资源条目准入。
PUBEXP000241,充电设备,https://lib.tsinghua.edu.cn/law/fw/blss/cdsb.htm,lib.tsinghua.edu.cn,2026-08-12T20:09:01+08:00,approve,图书馆服务,procedure_guide,清华师生读者,stable,清华大学法律图书馆的充电设备在哪里借用？需要什么证件，借用和归还规则是什么？,正文明确说明：法律图书馆配有手机充电设备（包括充电插头、充电线）供读者使用，存放于馆内二层服务台；凭校内有效证件到服务台借用，填写《读者借用手机充电设备登记表》并押证；设备只限馆内使用；用毕请当日归还并取回证件；遗失或损坏须照价赔偿。,无明显负面证据；页面为稳定的馆内便利设施/借用规则说明，不是新闻宣传或过期通知。,False,页面直接提供可复用的校园服务信息：充电设备的借用地点、资格、流程、使用限制和赔偿规则，能稳定回答学生读者的实际办事问题，符合准入。
PUBEXP000242,无障碍设施,https://lib.tsinghua.edu.cn/law/fw/blss/wzass.htm,lib.tsinghua.edu.cn,2026-08-12T20:09:02+08:00,approve,校园生活,service_entry,有无障碍需求的读者、到馆师生,stable,清华大学法律图书馆有哪些无障碍设施？,正文明确写明“法律图书馆每层均设有电梯，馆内已实现无障碍通行”“无障碍卫生间：馆内二至四层卫生间均有无障碍设施”，可直接用于到馆前了解无障碍条件。,无明显新闻、宣传或过期通知内容，属于稳定的设施信息页面。,False,页面正文直接提供了图书馆无障碍通行、电梯和无障碍卫生间的可用信息，能稳定回答学生到馆前的实际需求，属于可复用的校园服务信息。
PUBEXP000243,外文期刊,https://lib.tsinghua.edu.cn/law/zy/bklw/wwqk.htm,lib.tsinghua.edu.cn,2026-08-12T20:09:05+08:00,approve,图书馆服务,resource_directory,法学相关学生与读者,stable,清华法学院图书馆有哪些外文期刊？在哪里阅览？,正文明确给出法律图书馆外文期刊资源信息：‘收藏主要自1900年以来外文期刊400余种，合订本9000余册。闭架，馆内阅览。外文现刊位于二层东区，开架，馆内阅览，目录如下’并列出具体期刊目录。,无明显新闻、宣传或过期通知；页面是稳定的馆藏资源目录。,False,这是清华法学院图书馆的外文期刊资源目录，提供馆藏范围、阅览方式、所在位置和具体期刊清单，能直接帮助学生查找和利用资源，符合可复用知识条目。
PUBEXP000245,M-清华大学图书馆,https://lib.tsinghua.edu.cn/kyzc/kfkx/cbzc/M.htm,lib.tsinghua.edu.cn,2026-08-12T20:09:08+08:00,approve,科研参与与资源导航,resource_directory,本校师生，尤其是有论文投稿/开放获取需求的研究者,time_sensitive,清华大学图书馆开放科学/出版支持页面有哪些期刊开放获取优惠、申请条件和联系方式？,正文明确列出“出版支持”“资讯动态”“专家观点”等栏目，并给出多个可直接使用的资源入口与政策条目，如 ACM、CUP、IWA、IEEE、MDPI、SCOAP³ 的开放获取政策；还写明了我校师生投稿可享受的 APC 折扣/免除、作者信息与邮箱要求，以及开放科学工作组邮箱 opens@mail.tsinghua.edu.cn、咨询电话和服务地点等联系信息。,页面同时夹杂“资讯动态”“科普文章”“政策研究”“时事追踪”等栏目，且部分条目包含明确年份和名额/截止日期（如 IEEE 额度至2023年、2022-10-05），说明具体政策可能随时间变化，不宜把所有细节视为长期固定。,False,正文提供了面向师生的可复用科研出版支持资源导航、优惠条件和联系入口，能够直接回答论文投稿与开放获取支持问题，符合准入。
PUBEXP000246,入馆须知-清华大学图书馆,https://lib.tsinghua.edu.cn/gk/gzzd/rgxz.htm,lib.tsinghua.edu.cn,2026-08-12T20:09:09+08:00,approve,图书馆服务,resource_directory,清华大学图书馆读者/学生,current,清华大学图书馆入馆有哪些管理办法？咨询电话、服务时间和当面咨询地点是什么？,正文列出可复用的入馆相关制度入口：清华大学图书馆参观接待管理办法、进馆拍摄/采访管理办法、入馆管理办法、读者携带食品饮料入馆的管理办法；并提供咨询电话62782137、服务时间周一至周日8:00-22:00、当面咨询地点北馆一层总服务台及联系电话010-62788937、邮箱ref-desk@tsinghua.edu.cn。,无明显新闻、宣传或一次性活动内容；页面主体为制度与服务入口汇总，适合长期复用。,False,正文直接提供图书馆入馆规则及咨询联系方式，属于学生可复用的服务/政策资源目录，具有明确办事与查询价值，符合准入。
PUBEXP000247,Library Privilege Opening-Tsinghua University Library,http://lib.tsinghua.edu.cn/en/Services/Library_Privilege_Opening.htm,lib.tsinghua.edu.cn,2026-08-12T20:09:23+08:00,approve,图书馆服务,procedure_guide,清华学生和教职工,stable,我如何申请开通清华大学图书馆借阅权限？需要准备什么材料和步骤？,正文明确说明“Library Privilege Opening System is used for making application of opening the library privilege for all Tsinghua University students and faculty on campus”，并给出可执行流程：①身份认证；②阅读借阅规章；③点击AGREE同意并提交；④填写手机号、邮箱并订阅清华大学微信公众号；⑤提交后符合条件者自动开通。还提供了特殊对象要求（如博士后需携带IC卡、外校毕业博士后需提交博士论文复印件）以及图书馆卡中心电话62783067。,无明显负面证据；内容为稳定的办事流程与服务入口，不是新闻或宣传。,False,正文直接提供图书馆借阅权限开通的申请入口、适用对象、材料要求、操作步骤和联系方式，属于可复用的学生办事知识，适合入库。
PUBEXP000251,经管图书馆临时闭馆通知-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1071/6536.htm,lib.tsinghua.edu.cn,2026-08-12T20:09:40+08:00,approve,图书馆服务,service_entry,清华师生及图书馆读者,stable,清华图书馆有哪些咨询方式？咨询电话、邮箱、当面咨询地点和时间是什么？,正文明确列出咨询与服务入口：智能问答咨询电话62782137；邮件ref-desk@tsinghua.edu.cn；当面咨询服务时间“周一至周日 8:00-22:00”，地点“北馆一层总服务台”，联系电话010-62788937；并提到可联系学科馆员提供深度咨询服务。,"临时闭馆通知正文未实际展开，出现“读取内容中,请等待...”且没有给出闭馆时间、范围或恢复安排；页面以通用导航和联系信息为主，原通知信息缺失。",False,正文虽未完整呈现闭馆通知，但清楚提供了图书馆咨询电话、邮箱、当面咨询时间地点及学科馆员入口，属于学生可复用的稳定服务信息，符合准入。
PUBEXP000253,试用,https://lib.tsinghua.edu.cn/law/ggxx/zydt/sy.htm,lib.tsinghua.edu.cn,2026-08-12T20:09:43+08:00,approve,图书馆服务,resource_directory,法学院师生,time_sensitive,法学院图书馆当前有哪些试用数据库可以了解和使用？,正文列出多个试用资源条目及日期，如“牛津国际组织法数据库开通试用”“威科先行AI+法律工具开通试用”“德古意特经典法学评注数据库再次开通试用”“Philip C. Jessup Library数据库开通试用”“元典问达及元典智库数据库再次开通试用”，可用于发现法学资源试用入口。,页面是资源动态的列表页，主要呈现条目标题和日期，未提供每个试用资源的详细使用说明、访问条件或有效期限；整体属于时效性较强的公告汇总。,False,这是图书馆法学资源试用的目录页，能直接帮助学生发现可用数据库入口，符合可复用资源导航标准，虽为时效性公告但仍有明确学生用途。
PUBEXP000259,校领导调研图书馆-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7846.htm,lib.tsinghua.edu.cn,2026-08-12T20:09:49+08:00,approve,图书馆服务,resource_directory,清华学生,stable,清华图书馆有哪些借阅、空间预约、科研支持和咨询服务？,正文可直接看到图书馆服务导航与联系方式，包括“借阅”“资源”“空间”“学习支持”“科研支持”等栏目，以及咨询电话62782137、服务时间周一至周日8:00-22:00、当面咨询地点北馆一层总服务台、联系电话010-62788937、邮箱ref-desk@tsinghua.edu.cn。,"页面标题为“校领导调研图书馆”，正文主体未呈现调研报道内容，只有“读取内容中,请等待...”及站点模板/导航，属于新闻页外壳与服务入口混杂。",False,虽然标题是新闻，但正文实际提供了清华图书馆稳定可复用的服务目录、咨询渠道、开放时间和服务地点，能直接回答学生如何获取图书馆服务的问题，符合资源导航类准入。
PUBEXP000270,清华大学图书馆出席高校图书馆东西协作创新发展研讨会-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7628.htm,lib.tsinghua.edu.cn,2026-08-12T20:09:59+08:00,approve,图书馆服务,resource_directory,清华师生,stable,清华大学图书馆有哪些借阅、资源检索、空间预约和科研支持入口？,正文中提供了稳定可用的图书馆服务入口与联系方式，包括“借阅/图书借还/馆际互借/办证服务/阅读推荐”，“资源/按类型查/按学科查/特色资源/最新资源/精选资源/网上展厅”，“空间/空间布局/座位预约/自助服务/便利设施/音乐馆/研读研讨/图书馆报告厅”，“学习支持/教材教参/课程教学/培训讲座/微课堂/迎新专栏/支持案例”，“科研支持/学科服务/科技查新/检索证明/信息计量/知识产权/开放科学/投稿导引/iLibrary”，并给出咨询电话、邮箱和到馆咨询地点与服务时间。,页面标题为“出席高校图书馆东西协作创新发展研讨会”，但正文未展开该新闻内容，主要是站点导航和服务信息，新闻可复用性低；不过服务入口本身稳定可用。,False,虽然标题是快讯类新闻页，但正文实际提供了清华图书馆的稳定服务导航、咨询方式和资源入口，能直接支持学生办事与资源查找，符合可复用知识条目标准。
PUBEXP000286,图书馆举办2021新教师专场读者座谈会活动-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/4299.htm,lib.tsinghua.edu.cn,2026-08-12T20:10:17+08:00,approve,图书馆服务,resource_directory,清华学生,stable,清华图书馆有哪些借阅、资源、空间预约和咨询联系方式？,正文包含图书馆稳定服务入口：借阅（图书借还、馆际互借、办证服务、阅读推荐）、资源（按类型查、按学科查、特色资源、最新资源、精选资源、网上展厅）、空间（空间布局、座位预约、自助服务、便利设施、音乐馆、研读研讨、图书馆报告厅）、学习支持和科研支持等；并给出咨询电话62782137、邮件ref-desk@tsinghua.edu.cn、当面咨询地点北馆一层总服务台、服务时间周一至周日8:00-22:00。,"页面标题是“图书馆举办2021新教师专场读者座谈会活动”，但正文主体未展开活动内容，仅显示“读取内容中,请等待...”，新闻正文缺失，活动信息本身低复用；不过页面同时提供了可直接使用的稳定服务入口和联系方式。",False,虽然标题是2021活动快讯，但正文实际可用信息主要是清华图书馆的稳定服务导航与咨询方式，能直接回答学生关于借阅、空间预约和咨询入口的问题，符合可复用校园服务条目标准。
PUBEXP000290,第66期：吕舟——穿越中轴线-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/7300.htm,lib.tsinghua.edu.cn,2026-08-12T20:10:51+08:00,approve,图书馆服务,service_entry,清华师生,stable,清华大学图书馆有哪些咨询方式、服务时间和地点？,正文明确给出多种可复用服务入口：智能问答咨询电话62782137；邮件ref-desk@tsinghua.edu.cn，答案通过E-mail发送；当面咨询时间为周一至周日8:00-22:00，地点为北馆一层总服务台，电话010-62788937；还提到可联系学科馆员提供针对学科的深度咨询服务。,页面标题是“第66期：吕舟——穿越中轴线”，正文大部分为图书馆栏目导航和活动页结构，真人图书馆正文内容本身未展开，存在活动/占位式内容；但不影响其包含稳定可用的咨询服务信息。,False,尽管标题是活动页，正文实际提供了清华图书馆稳定可复用的咨询方式、时间、地点和联系方式，能够直接回答学生办事问题，符合准入。
PUBEXP000291,第57期: 黄家林——教我如何不想他：图说大师往事-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/6157.htm,lib.tsinghua.edu.cn,2026-08-12T20:10:52+08:00,approve,图书馆服务,mixed,清华学生,stable,清华图书馆的智能问答、邮件咨询、当面咨询和联系电话分别是什么？,正文提供了可直接使用的图书馆服务信息：智能问答咨询电话62782137；邮件咨询ref-desk@tsinghua.edu.cn；当面咨询时间为周一至周日8:00-22:00，地点为北馆一层总服务台，联系电话010-62788937；还提到可联系学科馆员提供深度咨询服务。,"页面标题是“第57期: 黄家林——教我如何不想他：图说大师往事”，正文主体偏“真人图书馆/推荐活动”栏目页，且有“读取内容中,请等待...”的占位内容，活动本身信息不完整，混有栏目导航与宣传性内容。",False,尽管页面标题偏活动/宣传，但正文明确给出了图书馆可长期复用的咨询入口、联系方式、服务时间和地点，可直接回答学生办事问题，符合图书馆服务类知识条目准入。
PUBEXP000292,第53期：阎学通——如何科学预测国际问题-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/3361.htm,lib.tsinghua.edu.cn,2026-08-12T20:10:53+08:00,approve,图书馆服务,service_entry,全体师生,stable,清华图书馆有哪些咨询方式，怎么联系智能问答或人工咨询？,正文给出了可直接使用的咨询入口与联系方式：智能问答；咨询电话62782137；邮件ref-desk@tsinghua.edu.cn；当面咨询服务时间为周一至周日8:00-22:00，地点为北馆一层总服务台，联系电话010-62788937；还提到可联系学科馆员提供深度咨询服务。,"页面标题指向“第53期：阎学通——如何科学预测国际问题”，但正文主体未展开该活动内容，更多是图书馆咨询服务信息；同时夹杂站点导航与占位式内容（如“读取内容中,请等待...”），活动本身的知识价值不清。",False,虽然标题是活动页，但正文明确提供了图书馆可复用的咨询服务入口、时间、地点、电话和邮箱，能直接回答学生“怎么联系图书馆咨询/寻求帮助”的真实问题，符合准入。
PUBEXP000293,第51期：前UNESCO教育助理总干事唐虔——我在国际组织的25年-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/2773.htm,lib.tsinghua.edu.cn,2026-08-12T20:10:54+08:00,approve,图书馆服务,resource_directory,清华学生,stable,清华图书馆的咨询电话、服务时间和当面咨询地点是什么？,正文提供了可直接使用的图书馆服务入口与联系信息，包括“借阅、资源、空间、学习支持、科研支持、概况”等栏目，以及智能问答咨询电话62782137、服务时间周一至周日8:00-22:00、当面咨询地点北馆一层总服务台、联系电话010-62788937、邮箱ref-desk@tsinghua.edu.cn。,"页面标题是“真人图书馆”相关活动页，但正文主体未展开，出现“读取内容中,请等待...”，活动本身信息不足；可复用价值主要来自图书馆服务导航与咨询信息，而非活动报道。",False,正文虽是活动页样式，但包含明确、可直接使用的图书馆咨询与服务导航信息，能稳定回答学生关于借阅、资源、咨询方式和地点的问题，符合校园服务资源条目准入。
PUBEXP000294,第40期：刘国忠——走出疑古-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/2935.htm,lib.tsinghua.edu.cn,2026-08-12T20:10:55+08:00,approve,图书馆服务,service_entry,清华学生,stable,我想咨询图书馆问题，北馆总服务台什么时候开放、怎么联系？,正文提供了可直接使用的图书馆咨询入口：智能问答、咨询电话62782137、邮箱ref-desk@tsinghua.edu.cn；当面咨询时间为周一至周日8:00-22:00，地点为北馆一层总服务台，电话010-62788937；还注明可联系学科馆员提供深度咨询。,"页面标题是“第40期：刘国忠——走出疑古”，正文主体内容显示“读取内容中,请等待...”，活动/文章本身信息缺失，偏活动页而非完整知识条目。",False,虽然标题是活动页，但正文明确给出了可复用且稳定的图书馆咨询服务入口、时间、地点和联系方式，能直接回答学生办事咨询问题，符合准入。
PUBEXP000295,第37期：倪维斗——知识分子的社会贡献和爱国情怀-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/2932.htm,lib.tsinghua.edu.cn,2026-08-12T20:10:56+08:00,approve,图书馆服务,service_entry,清华学生及校内读者,stable,清华图书馆真人图书馆或咨询服务的联系方式、服务时间和地点是什么？,正文给出了可直接使用的服务入口与联系方式：智能问答咨询电话62782137，服务时间周一至周日8:00-22:00；邮件ref-desk@tsinghua.edu.cn；当面咨询服务时间周一至周日8:00-22:00，地点为北馆一层总服务台，联系电话010-62788937；还提到可联络学科馆员获得深度咨询服务。,页面主体包含大量图书馆栏目导航与“真人图书馆”标题，正文对该主题的说明较少，主要是服务联系方式和入口信息；但仍有明确可复用的学生服务信息。,False,本页正文提供了清华图书馆可直接使用的咨询服务入口、电话、邮箱、服务时间和地点，属于学生可复用的图书馆服务信息，满足准入标准。
PUBEXP000296,第 35 期：钱颖一——探寻大学教育的灵魂,https://lib.tsinghua.edu.cn/info/1151/2931.htm,lib.tsinghua.edu.cn,2026-08-12T20:10:57+08:00,approve,图书馆服务,service_entry,清华师生读者,stable,清华大学图书馆有哪些咨询渠道，咨询电话和服务时间是什么？,正文给出可直接使用的图书馆咨询入口与联系方式：智能问答；咨询电话 62782137；服务时间周一至周日 8:00-22:00；邮箱 ref-desk@tsinghua.edu.cn；当面咨询地点为北馆一层总服务台，联系电话 010-62788937；并提到可联络学科馆员提供深度咨询。,页面标题是“第35期：钱颖一——探寻大学教育的灵魂”，正文主体未见活动详情，更多是图书馆栏目导航与页面模板内容，活动/宣传属性较强。,False,尽管标题像活动页，但正文明确给出图书馆稳定咨询服务入口、时间、地点、电话和邮箱，能直接回答学生常见办事问题，符合可复用服务条目准入。
PUBEXP000297,第 33 期：魏柯玲——共创中澳教育关系的美好明天,https://lib.tsinghua.edu.cn/info/1151/2929.htm,lib.tsinghua.edu.cn,2026-08-12T20:10:59+08:00,approve,校园生活,resource_directory,清华大学学生及图书馆读者,stable,清华图书馆有哪些咨询方式、服务时间和咨询地点？,正文明确给出可直接使用的图书馆咨询入口：智能问答咨询电话62782137；邮件ref-desk@tsinghua.edu.cn；当面咨询服务时间为周一至周日8:00-22:00，地点为北馆一层总服务台，联系电话010-62788937；另提到可联络学科馆员提供深度咨询服务。,"页面标题是“第33期：魏柯玲——共创中澳教育关系的美好明天”，正文主体几乎为空，仅有“读取内容中,请等待...”及大量栏目导航，属于活动/栏目页混合页面，文章内容本身复用价值不高。",False,虽然标题像活动/人物介绍，但正文实际提供了清华图书馆稳定可复用的咨询服务入口、时间、地点和联系方式，能直接回答学生办事问题，符合准入。
PUBEXP000298,第 32 期：王有强——选择与责任,https://lib.tsinghua.edu.cn/info/1151/2928.htm,lib.tsinghua.edu.cn,2026-08-12T20:11:00+08:00,approve,图书馆服务,service_entry,全校学生,stable,我可以通过哪些渠道联系清华图书馆咨询，服务时间和地点是什么？,正文明确给出图书馆咨询入口：智能问答、咨询电话62782137、邮箱ref-desk@tsinghua.edu.cn；并写明当面咨询服务时间为周一至周日8:00-22:00，地点为北馆一层总服务台，联系电话010-62788937；还提到可联系学科馆员提供深度咨询。,页面标题和面包屑显示为“推荐活动/真人图书馆”，带有活动/栏目属性；正文夹杂大量栏目导航与页面占位信息，内容组织不够纯粹，但不影响其中可直接使用的服务信息。,False,正文包含明确、可直接使用且相对稳定的图书馆咨询服务入口、时间、地点和联系方式，满足学生可复用知识条目标准，因此可准入。
PUBEXP000299,第32期：金峰——工程的魅力-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/2927.htm,lib.tsinghua.edu.cn,2026-08-12T20:11:01+08:00,approve,图书馆服务,service_entry,清华学生,stable,清华图书馆有哪些咨询渠道、服务时间和地点？,正文给出智能问答、咨询电话62782137、邮件ref-desk@tsinghua.edu.cn、当面咨询服务时间周一至周日8:00-22:00，以及服务地点北馆一层总服务台和联系电话010-62788937。,"页面标题是“第32期：金峰——工程的魅力”，正文主体几乎没有活动内容，出现“读取内容中,请等待...”等占位信息，事件信息复用价值低。",False,虽然标题像活动页，但正文明确提供了图书馆咨询入口、联系方式、时间和地点，属于可直接复用的校园服务信息，满足准入。
