id,parent_list_id,title,url,source_domain,source_file,crawl_time,extraction_method,selector_used,content_quality_class,quality_gate_pass,old_action,action,category,content_type,audience,time_status,candidate_user_question,positive_evidence,negative_evidence,possible_duplicate,reason,model,reviewed_at,prompt_version
PUBEXP000049,,服务国家开放创新战略：Frontiers、NSFC科学传播与成果转化中心、CEPIEC 达成战略合作-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1377/7998.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000049_服务国家开放创新战略：Frontiers、NSFC科学传播与成果转化中心、CEPIEC 达成战略合作-清华大学图书馆.md,2026-08-12T22:02:33+08:00,site_selector,#vsb_content .v_news_content,detail_content,True,reject,reject,非目标范围,research_news,校内外读者,time_sensitive,,正文说明三方将围绕公共资助研究论文的开放获取、数据仓储服务以及科研诚信合作开展合作，并提到Frontiers将为NSFC资助录用论文提供10% APC折扣。,全文为战略合作签约新闻与各方表态，核心是开放科学与成果传播宣传，没有面向学生的办事流程、申请入口、资格条件、材料、时间地点或可直接复用的校园服务/资源导航；折扣生效日期也另行公布，缺乏可执行性。,False,页面属于科研合作新闻而非学生可复用知识条目，正文不提供稳定的学生办事或服务入口，仅有合作签署与宣传性表述，故拒绝。,gpt-5.4-mini,2026-08-12T22:10:07+08:00,v2_frozen
PUBEXP000050,,清华新实践：开放获取期刊《智慧图书馆》iLibrary创刊研讨会顺利召开-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1345/8051.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000050_清华新实践：开放获取期刊《智慧图书馆》iLibrary创刊研讨会顺利召开-清华大学图书馆.md,2026-08-12T22:02:33+08:00,site_selector,#vsb_content .v_news_content,detail_content,True,reject,reject,科研参与与资源导航,news_event,图情与相关学科师生、研究人员,outdated,,正文说明期刊iLibrary为“开放获取期刊”“同行评议”，并介绍其聚焦“智慧图书馆与数字知识服务”的研究方向、涵盖人工智能、数字人文、开放科学、数据治理等领域，可帮助了解期刊定位与研究主题。,主体是“创刊研讨会暨编委会成立会议”的新闻报道，核心内容为会议过程、嘉宾发言、编委名单和创刊祝贺，未提供学生可直接使用的申请、参与、投稿流程、资格条件、联系方式或稳定服务入口；更偏宣传性科研新闻，复用价值低。,False,页面主要是期刊创刊会议新闻与宣传介绍，不是面向学生的可执行办事流程或稳定资源目录；虽含期刊定位，但不足以构成可复用知识条目，故拒绝。,gpt-5.4-mini,2026-08-12T22:10:13+08:00,v2_frozen
PUBEXP000051,,文章鉴读 | OASPA：从“百分比”到“参与度”——构建包容性开放获取生态的行动指南 (下)-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1345/7859.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000051_文章鉴读 _ OASPA：从“百分比”到“参与度”——构建包容性开放获取生态的行动指南 (下)-清华大学图书馆.md,2026-08-12T22:02:34+08:00,site_selector,#vsb_content .v_news_content,detail_content,True,approve,reject,科研参与与资源导航,research_news,关注开放获取/学术出版的读者,stable,,正文介绍了OASPA关于开放获取生态的观点，概述其“促进者/连接者/学习共同体”定位，以及短中长期行动路线图，包含开放获取参与度、透明、实验与学习等理念。,内容为文章鉴读/观点解读，属于学术出版与开放获取理念分析，不提供学生可直接使用的办事流程、申请入口、资格条件、时间地点、联系方式或稳定资源导航；也不是校园服务、政策或可复用办事知识。,False,正文是关于OASPA开放获取理念的评论性解读，偏研究/行业观点，不包含学生可直接使用的校园办事或资源入口信息，复用价值不足，按准入规则应拒绝。,gpt-5.4-mini,2026-08-12T22:10:14+08:00,v2_frozen
PUBEXP000052,,Frontiers发布出版行业首份AI实践指南：为科研出版构建负责任 AI 应用路线图-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1377/7996.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000052_Frontiers发布出版行业首份AI实践指南：为科研出版构建负责任 AI 应用路线图-清华大学图书馆.md,2026-08-12T22:02:34+08:00,site_selector,#vsb_content .v_news_content,detail_content,True,reject,reject,非目标范围,research_news,研究人员、编辑和审稿人,current,,正文介绍了Frontiers发布出版行业首份AI实践指南，包含BE WISE六大原则、四个检查点以及AI Playbook的8个研究阶段指引，内容结构清晰、可供科研出版场景参考。,页面主体是关于学术出版AI治理框架发布的新闻/行业动态，核心对象是研究人员、编辑和审稿人，不是清华学生办事、校园生活或可直接复用的学生资源；正文不提供面向学生的服务入口、政策办理、地点时间或具体申请流程。,False,正文属于学术出版行业AI指南发布新闻，虽有结构化内容但服务对象与学生业务无关，且不提供可直接使用的校园办事或资源导航，因此不纳入知识库。,gpt-5.4-mini,2026-08-12T22:10:16+08:00,v2_frozen
PUBEXP000053,,MDPI（多学科数字出版机构）开放获取（OA）政策-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1359/5862.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000053_MDPI（多学科数字出版机构）开放获取（OA）政策-清华大学图书馆.md,2026-08-12T22:02:34+08:00,site_selector,#vsb_content .v_news_content,thin_content,True,approve,approve,科研参与与资源导航,policy,我校师生作者,stable,清华师生投稿 MDPI 期刊时能享受什么 OA 优惠？需要怎么填写作者信息才能符合资格？,正文明确说明“我校师生在MDPI期刊进行OA论文投稿可享受10% APC折扣，无名额限制”；并要求作者信息中“任意一位作者将机构信息正确关联系统中的学校账号：Tsinghua University”，且使用清华大学邮箱（如 username@mail.tsinghua.edu.cn、username@mails.tsinghua.edu.cn、username@tsinghua.edu.cn）以保证被识别并享受优惠。,无明显新闻宣传、活动回顾或过期通知；正文为可直接复用的投稿优惠与操作要求。,False,页面提供了明确、可执行且可复用的学生/师生科研投稿政策：适用对象、优惠幅度、无名额限制以及作者信息和邮箱填写要求，能够直接回答未来常见办事问题，符合准入。,gpt-5.4-mini,2026-08-12T22:10:23+08:00,v2_frozen
PUBEXP000054,,iLibrary-清华大学图书馆,https://lib.tsinghua.edu.cn/kyzc/iLibrary.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000054_iLibrary-清华大学图书馆.md,2026-08-12T22:02:35+08:00,trafilatura,,thin_content,True,approve,approve,科研参与与资源导航,service_entry,研究生、科研人员,stable,iLibrary《智慧图书馆（英文）》的投稿系统和联系邮箱是什么？,正文明确给出期刊性质（开放获取学术期刊《智慧图书馆（英文）》iLibrary）、投稿系统链接（mc03.manuscriptcentral.com/ilib）以及主编信箱和编辑部信箱，属于可直接使用的投稿与联系入口。,正文主要是期刊简介，信息量较少，但没有新闻回顾、宣传活动或明显过期通知；也没有校园办事流程类内容。,False,页面提供了稳定、可复用的科研投稿入口和联系信息，能直接回答学生/研究者关于该期刊如何投稿与联系编辑部的问题，符合科研资源导航准入标准。,gpt-5.4-mini,2026-08-12T22:10:24+08:00,v2_frozen
PUBEXP000055,,清华大学图书馆主办新刊 |《智慧图书馆（英文）》——创刊号全球征稿-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1516/8095.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000055_清华大学图书馆主办新刊 _《智慧图书馆（英文）》——创刊号全球征稿-清华大学图书馆.md,2026-08-12T22:02:35+08:00,site_selector,#vsb_content .v_news_content,detail_content,True,reject,reject,非目标范围,current_notice,学者、研究人员,time_sensitive,如何向《智慧图书馆（英文）》投稿？,正文给出期刊投稿相关信息：开放获取英文期刊《智慧图书馆（英文）/iLibrary》创刊、征稿范围（人工智能、开放科学、数字学术、数据治理等）、投稿系统链接以及主编/编辑部邮箱联系方式。,正文核心是期刊创刊与全球征稿公告，属于面向学者的宣传/征稿通知，不是面向学生的校园办事流程、稳定服务入口或可复用校园资源导航；且为2026年创刊的时间敏感信息。,False,页面虽然提供投稿入口和联系方式，但本质是新刊创刊征稿公告，面向学者研究人员的当前通知，缺乏面向学生可复用的校园办事或长期稳定知识条目价值，因此不纳入。,gpt-5.4-mini,2026-08-12T22:10:25+08:00,v2_frozen
PUBEXP000056,,馆长致辞-清华大学图书馆,https://lib.tsinghua.edu.cn/gk/gzzc.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000056_馆长致辞-清华大学图书馆.md,2026-08-12T22:02:35+08:00,site_selector,#vsb_content_2,detail_content,True,reject,reject,图书馆服务,organization_intro,全校师生,stable,清华大学图书馆有哪些服务和资源？,正文列出了图书馆可提供的资源与服务，包括书刊借阅、电子资源、参考咨询、学科服务、信息素养教育、代检代查、科技查新、情报分析服务、知识产权信息服务、文献调研、馆际互借与文献传递、自助文印、单人研读间/团体研讨间预约等。,正文以馆长致辞和机构宣传为主，包含历史沿革、建筑规模、馆藏数量、技术建设与未来愿景等宣传性内容；没有提供可直接执行的办事流程、申请条件、时间地点、联系方式或明确入口，复用价值偏低。,False,页面属于图书馆馆长致辞型机构介绍，虽提到多项服务名称，但缺少可操作的办事信息和稳定入口，主体是宣传与概况，不足以作为面向学生的可复用知识条目。,gpt-5.4-mini,2026-08-12T22:10:31+08:00,v2_frozen
PUBEXP000057,,组织机构-清华大学图书馆,https://lib.tsinghua.edu.cn/gk/zzjg.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000057_组织机构-清华大学图书馆.md,2026-08-12T22:02:36+08:00,site_selector,#vsb_content_2,detail_content,True,reject,approve,图书馆服务,organization_intro,学生及图书馆使用者,stable,清华大学图书馆有哪些部门，各自负责什么？,正文按部门列出主要职责，包括文献信息资源计划、编目与典藏管理、书刊和多媒体借阅、馆际互借与文献传递、阅读推广、信息素养教育、科技查新、文献检索、情报分析、古籍与特色馆藏、系统与校园信息化集成、资产管理等，可用于了解图书馆服务分工与对应入口。,没有办理流程、时间地点、联系方式或具体学生办事通知；也不是新闻、宣传或成果报道，主要是机构职责说明。,False,该页为图书馆组织机构与部门职责说明，内容稳定、可复用，能帮助学生判断图书借阅、查新、信息素养、古籍阅览等服务应对应哪个部门，属于可保留的校园资源导航类条目。,gpt-5.4-mini,2026-08-12T22:10:34+08:00,v2_frozen
PUBEXP000059,,清华大学图书馆早期中外文图书报刊服务规定-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1115/2620.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000059_清华大学图书馆早期中外文图书报刊服务规定-清华大学图书馆.md,2026-08-12T22:02:36+08:00,site_selector,#vsb_content .v_news_content,detail_content,True,approve,approve,图书馆服务,policy,校内读者和需查阅珍稀文献的校外读者,stable,我能否阅览清华大学图书馆的早期中外文图书报刊，需要带什么证件、能否外借和复制？,正文明确规定了早期中外文图书报刊的服务对象、证件要求、校外读者办理临时阅览证方式、阅览费用，以及服务内容：仅限馆内阅览、不外借、每次限阅两册、可在指定区域拍照复制但不提供静电复制和整本/成批复制。,无明显新闻宣传、成果报道或低复用信息；内容为明确可执行的服务规定。,False,本页是图书馆珍稀文献阅览服务规定，直接提供学生和读者可复用的办理条件、证件要求、阅览限制与复制规则，属于高价值校园办事/资源类知识条目。,gpt-5.4-mini,2026-08-12T22:10:37+08:00,v2_frozen
PUBEXP000061,,清华大学图书馆参观接待管理办法-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1114/2614.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000061_清华大学图书馆参观接待管理办法-清华大学图书馆.md,2026-08-12T22:02:37+08:00,site_selector,#vsb_content .v_news_content,detail_content,True,review,approve,图书馆服务,policy,本校师生、校友及来馆参观单位,stable,清华大学图书馆参观接待怎么申请？学生陪同亲友来参观有哪些限制？,正文明确规定了图书馆参观接待对象、条件和流程：开馆时间内可接待国内外友好团体来馆参观；校外个人一般不接待；国内外单位参观须提前与综合办公室联系并提供来访公函或介绍信；外宾参观需主请单位先向学校国际合作与交流处申请；本校教师、学生陪同亲属同学参观需暂留证件并登记，专业阅览室不接待参观，时间限30分钟；校友可凭校友卡或证明身份证件入馆。,无明显新闻宣传、成果报道或低复用内容；正文为可执行的参观接待管理办法，具有明确规则和办理要求。,False,页面正文是清华图书馆参观接待管理办法，直接提供参观对象、申请流程、材料要求、接待限制和联系方式入口，属于可复用的校园服务政策，适合学生查询与执行。,gpt-5.4-mini,2026-08-12T22:10:44+08:00,v2_frozen
